,PM25_complete,PM25_with_gaps,gap_mask,PM25_repaired
2025-11-09 14:00:00,7.4,,True,11.082290099561215
2025-11-09 15:00:00,6.7,6.7,False,11.971608449518682
2025-11-09 16:00:00,6.4,6.4,False,12.66969941854477
2025-11-09 17:00:00,4.6,4.6,False,13.239221535623074
2025-11-09 18:00:00,4.9,4.9,False,13.82092368900776
2025-11-09 19:00:00,6.7,6.7,False,14.159850904345513
2025-11-09 20:00:00,9.1,9.1,False,14.299682100117208
2025-11-09 21:00:00,10.4,10.4,False,14.065404264628887
2025-11-09 22:00:00,8.7,8.7,False,13.460046188533306
2025-11-09 23:00:00,6.3,6.3,False,12.595442013442517
2025-11-10 00:00:00,4.9,,True,11.541851302981376
2025-11-10 01:00:00,7.9,7.9,False,10.989177425205709
2025-11-10 02:00:00,7.6,7.6,False,10.405239832401277
2025-11-10 03:00:00,6.3,6.3,False,9.80819775313139
2025-11-10 04:00:00,9.2,9.2,False,9.32549691349268
2025-11-10 05:00:00,7.0,7.0,False,9.187478464469313
2025-11-10 06:00:00,7.0,,True,10.383849082887172
2025-11-10 07:00:00,5.4,,True,11.537362854182721
2025-11-10 08:00:00,9.9,9.9,False,11.221227930486203
2025-11-10 09:00:00,16.1,16.1,False,11.116156871616841
2025-11-10 10:00:00,13.2,13.2,False,11.148942415416242
2025-11-10 11:00:00,8.5,8.5,False,11.322717420756817
2025-11-10 12:00:00,12.4,,True,11.631314831972123
2025-11-10 13:00:00,20.2,20.2,False,11.547512884438039
2025-11-10 14:00:00,14.2,14.2,False,10.927373066544533
2025-11-10 15:00:00,8.0,8.0,False,10.405772337317467
2025-11-10 16:00:00,5.7,,True,9.254619360342621
2025-11-10 17:00:00,6.8,,True,7.429219538345933
2025-11-10 18:00:00,7.3,,True,5.414998068287969
2025-11-10 19:00:00,8.6,,True,3.446909904852509
2025-11-10 20:00:00,9.4,9.4,False,1.9492509782314298
2025-11-10 21:00:00,9.9,,True,2.317237892374396
2025-11-10 22:00:00,11.1,11.1,False,2.7363564286381004
2025-11-10 23:00:00,8.9,,True,2.8338646337389943
2025-11-11 00:00:00,6.9,6.9,False,3.1063885536044835
2025-11-11 01:00:00,6.2,6.2,False,3.371677367016673
2025-11-11 02:00:00,6.4,6.4,False,3.8194552097469567
2025-11-11 03:00:00,6.8,6.8,False,4.799411572888493
2025-11-11 04:00:00,3.9,,True,5.543664906546473
2025-11-11 05:00:00,4.8,4.8,False,6.00319975502789
2025-11-11 06:00:00,5.0,5.0,False,6.153858100250363
2025-11-11 07:00:00,7.0,,True,6.093110642209649
2025-11-11 08:00:00,9.4,9.4,False,5.892926974594593
2025-11-11 09:00:00,10.9,10.9,False,5.743345296196639
2025-11-11 10:00:00,9.7,9.7,False,5.502293058857322
2025-11-11 11:00:00,7.3,,True,5.21557092256844
2025-11-11 12:00:00,6.3,6.3,False,4.874018349871039
2025-11-11 13:00:00,7.0,7.0,False,4.31036595068872
2025-11-11 14:00:00,7.1,7.1,False,3.7634935382753607
2025-11-11 15:00:00,6.9,,True,3.360787371173501
2025-11-11 16:00:00,6.4,6.4,False,3.4669261429458853
2025-11-11 17:00:00,6.4,6.4,False,3.7458803299814463
2025-11-11 18:00:00,5.2,,True,3.9110585570335386
2025-11-11 19:00:00,8.0,,True,4.200324958562851
2025-11-11 20:00:00,10.1,10.1,False,4.518144571036101
2025-11-11 21:00:00,9.8,9.8,False,4.974247871339321
2025-11-11 22:00:00,9.2,9.2,False,5.274833381175995
2025-11-11 23:00:00,6.4,6.4,False,5.161593642830849
2025-11-12 00:00:00,5.9,5.9,False,5.072993069142103
2025-11-12 01:00:00,5.5,5.5,False,5.437697441875935
2025-11-12 02:00:00,4.5,4.5,False,6.11104112342
2025-11-12 03:00:00,4.0,4.0,False,6.770251462236047
2025-11-12 04:00:00,5.3,,True,7.3040687192231415
2025-11-12 05:00:00,6.8,6.8,False,7.738550833240152
2025-11-12 06:00:00,7.5,7.5,False,8.023413932695984
2025-11-12 07:00:00,8.4,8.4,False,8.23269681185484
2025-11-12 08:00:00,9.3,,True,8.493686053529382
2025-11-12 09:00:00,10.0,10.0,False,8.783307908847927
2025-11-12 10:00:00,9.1,,True,8.995511117950082
2025-11-12 11:00:00,7.6,7.6,False,9.193434680625796
2025-11-12 12:00:00,8.4,8.4,False,9.177266939356922
2025-11-12 13:00:00,9.2,9.2,False,9.043035492300987
2025-11-12 14:00:00,7.5,,True,8.98682412467897
2025-11-12 15:00:00,8.1,8.1,False,8.841347903758287
2025-11-12 16:00:00,12.1,12.1,False,8.548198879137635
2025-11-12 17:00:00,10.4,,True,8.325409093871713
2025-11-12 18:00:00,6.4,6.4,False,8.245093093812466
2025-11-12 19:00:00,6.2,,True,8.31547361984849
2025-11-12 20:00:00,8.7,,True,8.326070332527161
2025-11-12 21:00:00,9.9,9.9,False,8.287168753519655
2025-11-12 22:00:00,11.1,11.1,False,8.098776893690228
2025-11-12 23:00:00,11.9,11.9,False,7.94435452260077
2025-11-13 00:00:00,11.2,11.2,False,7.827134174853564
2025-11-13 01:00:00,10.1,10.1,False,7.7491296380758286
2025-11-13 02:00:00,9.7,9.7,False,8.06600148640573
2025-11-13 03:00:00,8.8,8.8,False,8.82338836453855
2025-11-13 04:00:00,7.3,7.3,False,9.851902350783348
2025-11-13 05:00:00,5.9,5.9,False,10.851792508363724
2025-11-13 06:00:00,6.9,6.9,False,10.815240235626698
2025-11-13 07:00:00,9.3,9.3,False,10.534243878722192
2025-11-13 08:00:00,10.0,10.0,False,10.413077385723591
2025-11-13 09:00:00,11.3,11.3,False,10.2835151553154
2025-11-13 10:00:00,12.5,12.5,False,10.202059473097325
2025-11-13 11:00:00,8.6,8.6,False,10.26050661802292
2025-11-13 12:00:00,6.0,6.0,False,10.439753989875317
2025-11-13 13:00:00,7.6,7.6,False,10.667810708284378
2025-11-13 14:00:00,7.0,7.0,False,10.971184435486794
2025-11-13 15:00:00,5.9,5.9,False,11.560417343676091
2025-11-13 16:00:00,7.9,7.9,False,12.12598892301321
2025-11-13 17:00:00,9.2,,True,12.601945601403713
2025-11-13 18:00:00,10.2,10.2,False,13.089482234418393
2025-11-13 19:00:00,12.4,12.4,False,13.582181732356549
2025-11-13 20:00:00,18.1,18.1,False,14.267085771262646
2025-11-13 21:00:00,19.6,19.6,False,15.01370496749878
2025-11-13 22:00:00,18.5,18.5,False,15.926564359664917
2025-11-13 23:00:00,16.5,16.5,False,16.946119356155396
2025-11-14 00:00:00,15.2,15.2,False,17.852553549408913
2025-11-14 01:00:00,14.3,14.3,False,18.48591814041138
2025-11-14 02:00:00,12.4,,True,18.920193469524385
2025-11-14 03:00:00,11.9,,True,18.98023948073387
