,PM25_complete,PM25_with_gaps,gap_mask,PM25_repaired
2025-11-05 22:00:00,18.2,18.2,False,12.939507090300323
2025-11-05 23:00:00,14.5,14.5,False,13.817834079265594
2025-11-06 00:00:00,12.0,12.0,False,11.162388164550066
2025-11-06 01:00:00,10.6,10.6,False,8.673468971252442
2025-11-06 02:00:00,9.1,9.1,False,7.456799643859267
2025-11-06 03:00:00,5.5,5.5,False,6.999649241566658
2025-11-06 04:00:00,7.7,,True,7.262610035389661
2025-11-06 05:00:00,7.4,,True,7.926501754671335
2025-11-06 06:00:00,6.4,,True,8.057241172343492
2025-11-06 07:00:00,5.1,,True,8.04855350330472
2025-11-06 08:00:00,4.7,,True,11.069453217089176
2025-11-06 09:00:00,6.1,,True,11.474595526605844
2025-11-06 10:00:00,7.3,,True,11.174985825270415
2025-11-06 11:00:00,7.8,,True,9.564303743839265
2025-11-06 12:00:00,7.0,,True,8.416408980637788
2025-11-06 13:00:00,7.7,,True,8.087250662595034
2025-11-06 14:00:00,6.5,,True,7.950677342712879
2025-11-06 15:00:00,7.6,,True,7.9709686182439325
2025-11-06 16:00:00,7.7,,True,8.051643788814545
2025-11-06 17:00:00,6.7,,True,8.279822483286262
2025-11-06 18:00:00,4.8,,True,8.69254183769226
2025-11-06 19:00:00,5.2,,True,9.265453267470003
2025-11-06 20:00:00,7.2,,True,10.11542335599661
2025-11-06 21:00:00,17.0,,True,10.773189241439104
2025-11-06 22:00:00,22.3,,True,10.936665547639132
2025-11-06 23:00:00,26.7,,True,10.696668690443039
2025-11-07 00:00:00,24.0,,True,9.853931005299092
2025-11-07 01:00:00,18.3,,True,8.481212734058499
2025-11-07 02:00:00,15.0,,True,7.721394781768322
2025-11-07 03:00:00,10.4,,True,7.381194082275033
2025-11-07 04:00:00,8.5,8.5,False,7.25876897200942
2025-11-07 05:00:00,6.1,6.1,False,7.271025370061397
2025-11-07 06:00:00,4.6,4.6,False,7.206087814643979
2025-11-07 07:00:00,6.2,6.2,False,7.873761467635632
2025-11-07 08:00:00,10.6,10.6,False,8.500374463945628
2025-11-07 09:00:00,14.7,14.7,False,8.530618445575238
2025-11-07 10:00:00,13.3,13.3,False,8.4925210300833
2025-11-07 11:00:00,9.0,9.0,False,8.626429460197688
2025-11-07 12:00:00,6.6,6.6,False,8.758765716850757
2025-11-07 13:00:00,8.3,8.3,False,8.750157450512052
2025-11-07 14:00:00,7.7,7.7,False,8.719645864889026
2025-11-07 15:00:00,5.5,5.5,False,8.665326646715403
2025-11-07 16:00:00,6.6,6.6,False,8.655832448974252
2025-11-07 17:00:00,7.3,7.3,False,8.713351427018642
2025-11-07 18:00:00,4.1,4.1,False,8.863110325485469
2025-11-07 19:00:00,7.1,7.1,False,9.126068754121661
2025-11-07 20:00:00,11.7,11.7,False,9.45898670554161
2025-11-07 21:00:00,15.6,15.6,False,10.110993023216725
2025-11-07 22:00:00,16.1,16.1,False,10.940053170919418
2025-11-07 23:00:00,15.2,15.2,False,11.141068370640278
2025-11-08 00:00:00,11.4,11.4,False,10.632955288141966
2025-11-08 01:00:00,8.5,8.5,False,9.355034717917443
2025-11-08 02:00:00,9.3,9.3,False,8.252457271888852
2025-11-08 03:00:00,7.5,7.5,False,7.425670068711042
2025-11-08 04:00:00,4.7,4.7,False,7.113901617750526
2025-11-08 05:00:00,4.7,4.7,False,7.179745377600193
2025-11-08 06:00:00,5.8,5.8,False,7.469423321634531
2025-11-08 07:00:00,6.0,6.0,False,7.817896768823266
2025-11-08 08:00:00,8.9,8.9,False,8.04577474668622
2025-11-08 09:00:00,12.2,12.2,False,8.089729040488601
2025-11-08 10:00:00,11.9,11.9,False,8.514181410893798
2025-11-08 11:00:00,9.9,9.9,False,9.049642810598016
2025-11-08 12:00:00,9.6,9.6,False,9.555394423007964
2025-11-08 13:00:00,8.2,8.2,False,10.16585116609931
2025-11-08 14:00:00,5.2,5.2,False,10.734754955768585
2025-11-08 15:00:00,4.9,4.9,False,11.02566009387374
2025-11-08 16:00:00,4.3,4.3,False,11.382680312544109
2025-11-08 17:00:00,4.2,4.2,False,11.71431802213192
2025-11-08 18:00:00,7.1,7.1,False,11.99532654285431
2025-11-08 19:00:00,6.9,6.9,False,12.320068043470384
2025-11-08 20:00:00,4.3,4.3,False,12.20607549995184
2025-11-08 21:00:00,4.4,4.4,False,11.759505929797887
2025-11-08 22:00:00,5.1,5.1,False,11.389981982111932
2025-11-08 23:00:00,4.6,4.6,False,10.997200814634562
2025-11-09 00:00:00,5.6,5.6,False,10.756240312755109
2025-11-09 01:00:00,5.4,5.4,False,10.771216675639153
2025-11-09 02:00:00,6.1,6.1,False,10.605019053071738
2025-11-09 03:00:00,7.3,7.3,False,10.465393966436386
2025-11-09 04:00:00,8.1,8.1,False,10.518903277069331
2025-11-09 05:00:00,6.9,6.9,False,10.775574701279401
2025-11-09 06:00:00,5.6,5.6,False,10.881828353554011
2025-11-09 07:00:00,5.1,5.1,False,10.800550398230554
2025-11-09 08:00:00,6.7,6.7,False,10.60057588070631
2025-11-09 09:00:00,7.9,7.9,False,10.22116072177887
2025-11-09 10:00:00,6.9,6.9,False,9.945244786143304
2025-11-09 11:00:00,4.5,4.5,False,9.723528795689345
2025-11-09 12:00:00,7.2,7.2,False,9.50091876462102
2025-11-09 13:00:00,5.1,5.1,False,9.398667684197425
2025-11-09 14:00:00,7.4,7.4,False,9.414002203941346
2025-11-09 15:00:00,6.7,6.7,False,9.474110385775566
2025-11-09 16:00:00,6.4,6.4,False,9.57492275685072
2025-11-09 17:00:00,4.6,4.6,False,9.829222236573697
2025-11-09 18:00:00,4.9,4.9,False,10.125243611633778
2025-11-09 19:00:00,6.7,6.7,False,10.355472247302533
2025-11-09 20:00:00,9.1,9.1,False,10.646319945156575
2025-11-09 21:00:00,10.4,10.4,False,11.003960518538952
2025-11-09 22:00:00,8.7,8.7,False,11.489088039845228
2025-11-09 23:00:00,6.3,6.3,False,11.630551890283824
2025-11-10 00:00:00,4.9,4.9,False,11.352650549262762
2025-11-10 01:00:00,7.9,7.9,False,10.748250711709261
2025-11-10 02:00:00,7.6,7.6,False,10.15099306255579
2025-11-10 03:00:00,6.3,6.3,False,9.658185441792012
2025-11-10 04:00:00,9.2,9.2,False,9.272658640146256
2025-11-10 05:00:00,7.0,7.0,False,9.266321291029453
2025-11-10 06:00:00,7.0,7.0,False,9.488942810148
2025-11-10 07:00:00,5.4,5.4,False,9.69067567512393
2025-11-10 08:00:00,9.9,9.9,False,9.853660698235036
2025-11-10 09:00:00,16.1,16.1,False,9.928052581101657
2025-11-10 10:00:00,13.2,13.2,False,10.171325559914113
2025-11-10 11:00:00,8.5,8.5,False,10.265080889314413
2025-11-10 12:00:00,12.4,12.4,False,10.111972210556269
2025-11-10 13:00:00,20.2,20.2,False,9.986726108193398
2025-11-10 14:00:00,14.2,14.2,False,9.339472464472056
2025-11-10 15:00:00,8.0,8.0,False,8.901235447451473
2025-11-10 16:00:00,5.7,5.7,False,8.761345122009516
2025-11-10 17:00:00,6.8,6.8,False,8.552085894718767
2025-11-10 18:00:00,7.3,7.3,False,8.329929303750395
2025-11-10 19:00:00,8.6,8.6,False,8.924956581741572
2025-11-10 20:00:00,9.4,9.4,False,9.215048433467746
2025-11-10 21:00:00,9.9,9.9,False,8.91972681581974
2025-11-10 22:00:00,11.1,11.1,False,8.583667220547795
2025-11-10 23:00:00,8.9,8.9,False,8.198649609833955
2025-11-11 00:00:00,6.9,6.9,False,7.887232220172882
2025-11-11 01:00:00,6.2,6.2,False,7.477107137814164
2025-11-11 02:00:00,6.4,6.4,False,7.238424310833215
2025-11-11 03:00:00,6.8,6.8,False,7.193118819594384
2025-11-11 04:00:00,3.9,3.9,False,7.143472196906805
2025-11-11 05:00:00,4.8,4.8,False,7.07606099396944
2025-11-11 06:00:00,5.0,5.0,False,6.942585393041372
2025-11-11 07:00:00,7.0,7.0,False,6.908227675780654
2025-11-11 08:00:00,9.4,9.4,False,6.968894379585981
2025-11-11 09:00:00,10.9,10.9,False,7.084201291203499
2025-11-11 10:00:00,9.7,9.7,False,7.2557337615638975
2025-11-11 11:00:00,7.3,7.3,False,7.3676418997347355
2025-11-11 12:00:00,6.3,6.3,False,7.462654832750559
2025-11-11 13:00:00,7.0,7.0,False,7.557912055775523
2025-11-11 14:00:00,7.1,7.1,False,7.685715262964368
2025-11-11 15:00:00,6.9,6.9,False,7.754115789756179
2025-11-11 16:00:00,6.4,6.4,False,7.799057042226195
2025-11-11 17:00:00,6.4,6.4,False,7.785437282919884
2025-11-11 18:00:00,5.2,5.2,False,7.895547879114747
2025-11-11 19:00:00,8.0,8.0,False,8.100879544764757
2025-11-11 20:00:00,10.1,10.1,False,8.359681664407253
2025-11-11 21:00:00,9.8,9.8,False,8.587066669762134
2025-11-11 22:00:00,9.2,9.2,False,8.34188397154212
2025-11-11 23:00:00,6.4,6.4,False,8.102181411162018
2025-11-12 00:00:00,5.9,5.9,False,7.488989160582423
2025-11-12 01:00:00,5.5,5.5,False,7.27966573536396
2025-11-12 02:00:00,4.5,4.5,False,7.330075975507498
2025-11-12 03:00:00,4.0,4.0,False,7.234927213191986
2025-11-12 04:00:00,5.3,5.3,False,7.095203464478255
2025-11-12 05:00:00,6.8,6.8,False,6.965016824752093
2025-11-12 06:00:00,7.5,7.5,False,6.872218382358551
2025-11-12 07:00:00,8.4,8.4,False,6.916756201535463
2025-11-12 08:00:00,9.3,9.3,False,7.083451189100742
2025-11-12 09:00:00,10.0,10.0,False,7.465363985300064
2025-11-12 10:00:00,9.1,9.1,False,7.983954507485032
2025-11-12 11:00:00,7.6,7.6,False,8.106265075132251
2025-11-12 12:00:00,8.4,8.4,False,7.936058460921049
2025-11-12 13:00:00,9.2,9.2,False,7.77243179641664
2025-11-12 14:00:00,7.5,7.5,False,7.663960612565279
2025-11-12 15:00:00,8.1,8.1,False,7.588200300186872
2025-11-12 16:00:00,12.1,12.1,False,7.526140839233994
2025-11-12 17:00:00,10.4,10.4,False,7.771715820580721
2025-11-12 18:00:00,6.4,6.4,False,8.201122581586242
2025-11-12 19:00:00,6.2,6.2,False,8.655947329476476
2025-11-12 20:00:00,8.7,8.7,False,9.102922022342682
2025-11-12 21:00:00,9.9,9.9,False,9.400098284333945
2025-11-12 22:00:00,11.1,11.1,False,9.452298633009196
2025-11-12 23:00:00,11.9,11.9,False,9.051651867851614
2025-11-13 00:00:00,11.2,11.2,False,8.087311481684447
2025-11-13 01:00:00,10.1,10.1,False,7.300760498642921
2025-11-13 02:00:00,9.7,9.7,False,7.005300010740757
2025-11-13 03:00:00,8.8,8.8,False,6.870407662913204
2025-11-13 04:00:00,7.3,7.3,False,6.993938666954636
2025-11-13 05:00:00,5.9,5.9,False,7.634266367927194
2025-11-13 06:00:00,6.9,6.9,False,8.183629997819661
2025-11-13 07:00:00,9.3,9.3,False,8.02918634004891
2025-11-13 08:00:00,10.0,10.0,False,8.254022011905908
2025-11-13 09:00:00,11.3,11.3,False,9.34879603087902
2025-11-13 10:00:00,12.5,12.5,False,9.426697175204755
2025-11-13 11:00:00,8.6,8.6,False,8.877906934171914
2025-11-13 12:00:00,6.0,6.0,False,8.520254534855486
2025-11-13 13:00:00,7.6,7.6,False,8.234349739551543
2025-11-13 14:00:00,7.0,7.0,False,8.126669541746377
2025-11-13 15:00:00,5.9,5.9,False,8.214463924616576
2025-11-13 16:00:00,7.9,7.9,False,8.456174866482616
2025-11-13 17:00:00,9.2,9.2,False,8.905643817782401
2025-11-13 18:00:00,10.2,10.2,False,9.604699107259512
2025-11-13 19:00:00,12.4,12.4,False,10.657262650877238
2025-11-13 20:00:00,18.1,18.1,False,12.237071610987186
2025-11-13 21:00:00,19.6,19.6,False,15.499279171228409
2025-11-13 22:00:00,18.5,18.5,False,18.43847249299288
2025-11-13 23:00:00,16.5,16.5,False,19.23962208479643
2025-11-14 00:00:00,15.2,15.2,False,17.02310956567526
2025-11-14 01:00:00,14.3,14.3,False,14.066294926404954
2025-11-14 02:00:00,12.4,12.4,False,11.639377415925265
2025-11-14 03:00:00,11.9,11.9,False,9.616158099472523
2025-11-14 04:00:00,11.0,11.0,False,8.488203550502657
2025-11-14 05:00:00,7.5,7.5,False,8.41843222901225
2025-11-14 06:00:00,9.0,9.0,False,9.494864562153817
2025-11-14 07:00:00,12.4,12.4,False,11.115642612427473
2025-11-14 08:00:00,12.6,12.6,False,11.854169490933419
2025-11-14 09:00:00,13.0,13.0,False,11.743993683159351
2025-11-14 10:00:00,11.9,11.9,False,11.375538124144077
2025-11-14 11:00:00,9.3,9.3,False,10.989335554838181
2025-11-14 12:00:00,8.8,,True,10.635459683090449
2025-11-14 13:00:00,10.0,,True,10.217284518480302
2025-11-14 14:00:00,16.1,,True,10.074394798278808
2025-11-14 15:00:00,20.1,,True,10.16632487922907
2025-11-14 16:00:00,17.9,,True,10.464443161338568
2025-11-14 17:00:00,13.7,,True,10.935931663960218
